name|numInputs|numOutputs|maxLevel|numEdges|reliability|size|area|longest_path|hashCode|const|and|nand|or|nor|not|xor|xnor|buf|const-and|const-nand|const-or|const-nor|const-not|const-xor|const-xnor|const-buf|const-output|and-and|and-nand|and-or|and-nor|and-not|and-xor|and-xnor|and-buf|and-output|nand-and|nand-nand|nand-or|nand-nor|nand-not|nand-xor|nand-xnor|nand-buf|nand-output|or-and|or-nand|or-or|or-nor|or-not|or-xor|or-xnor|or-buf|or-output|nor-and|nor-nand|nor-or|nor-nor|nor-not|nor-xor|nor-xnor|nor-buf|nor-output|not-and|not-nand|not-or|not-nor|not-not|not-xor|not-xnor|not-buf|not-output|xor-and|xor-nand|xor-or|xor-nor|xor-not|xor-xor|xor-xnor|xor-buf|xor-output|xnor-and|xnor-nand|xnor-or|xnor-nor|xnor-not|xnor-xor|xnor-xnor|xnor-buf|xnor-output|buf-and|buf-nand|buf-or|buf-nor|buf-not|buf-xor|buf-xnor|buf-buf|buf-output|input-and|input-nand|input-or|input-nor|input-not|input-xor|input-xnor|input-buf|input-output
ftt669_CNFF|10|5|540|9209|1048,338452|1889|2118,158|10|c1acbc524c8c57e20ff0bee2069121fa986fcbe83ac184caa27b220bab988f18|0|2584|0|2013|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2580|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|2588|0|2009|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1008|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1009|0|10|0|0|0|0
ftt669_CNFT|10|5|543|9097|951,651841000003|1741|1929,564|10|e2fc9e25f1d8f9df182cccfd3e6d7941a5d1e86b63f04333a6dabae47f86188e|0|2017|0|2524|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2013|0|2528|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2520|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|1013|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1008|0|0|0|10|0|0|0|0
ftt66_CNFF|3|4|9|47|6,118|6|6,118|2|7493a66df5608da3b2cdedd3a346d6bb11792d5658e84a43efd9d8c18b8fcd58|0|9|0|11|0|3|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|12|0|7|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|3|0|0|0|0
ftt66_CNFT|3|4|10|61|6,118|6|6,118|2|89504efbfbe30d58688f29b4ab094235da5fbc8365096914b1c9e1274c9b014a|0|12|0|15|0|3|0|0|0|0|0|0|0|0|0|0|0|0|8|0|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|3|0|0|0|0
ftt670_CNFF|10|5|544|9165|1006,958428|1813|2084,908|9|9a3cce424d1045a001134668d2b274b370e94d0bf5c218db354b6a20ef153776|0|2566|0|2009|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2561|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|2571|0|2005|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1006|0|10|0|0|0|0
ftt670_CNFT|10|5|542|9127|961,549860600001|1817|2030,112|10|71c25bf84daefd2537326d3a1c9ca967f63a329aca438b1a2fe14c9fb1ec8dcd|0|2013|0|2543|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2009|0|2547|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2539|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|1006|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1011|0|0|0|10|0|0|0|0
ftt671_CNFF|10|5|524|9009|972,7332454|1754|1951,642|10|4d4b68b7e3b2c620a94be6e4b1f0a8abd85bb75dd33d867b7e44858e66bde409|0|2489|0|2008|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2484|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|2494|0|2004|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1005|0|10|0|0|0|0
ftt671_CNFT|10|5|553|9269|976,7065672|1827|2119,222|9|e9e0ca6bf4aecfc6c7cbc8a08ddfa99df820da9427f94fecf31ca9591ea64678|0|2007|0|2620|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2003|0|2624|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2616|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|1005|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1006|0|0|0|10|0|0|0|0
ftt672_CNFF|10|5|543|9129|902,5062928|1630|1845,50800000001|9|f4aa19034f62508c4113a0134f494a60a825725376beb8a461423dae84b3f8be|0|2552|0|2005|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2547|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|2557|0|2001|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1001|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1008|0|10|0|0|0|0
ftt672_CNFT|10|5|541|9155|941,385065600001|1506|1712,508|9|8ede29ec493b4c35aa1e7d00a0cbdfdd0fbce8130612e786d3167c0aac4bbc01|0|2016|0|2554|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2012|0|2557|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2551|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|1009|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1011|0|0|0|10|0|0|0|0
ftt673_CNFF|10|5|536|9179|946,430261000001|1684|1883,28|9|deafa0ef4124999405c8d22718ed8765c3e43e518e283357281d221876b5139b|0|2568|0|2014|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2564|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|2572|0|2010|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1014|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1004|0|10|0|0|0|0
ftt673_CNFT|10|5|539|9139|851,356966600001|1625|1898,974|9|c24583d7e6e05a516b681654b910b266a85ff68026abac88f139afbe3b53e9e8|0|2023|0|2539|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2019|0|2542|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2536|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|1015|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1012|0|0|0|10|0|0|0|0
ftt674_CNFF|10|5|529|9077|914,630493000001|1670|1943,13|9|46753d389b86dc32edafd1d078a4d27f5995288acadfc548c9c00c4a495a713b|0|2516|0|2015|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2512|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|2520|0|2011|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1010|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1009|0|10|0|0|0|0
ftt674_CNFT|10|5|538|9237|986,720616|1853|2145,29|9|2f51175b9566de95f206813cc3d2f4ad973bb8f4836f01ed95df79739cda0bd2|0|2020|0|2591|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2016|0|2595|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2587|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|1013|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1011|0|0|0|10|0|0|0|0
ftt675_CNFF|10|5|544|9239|900,896381000002|1798|2045,00800000001|9|8faf3dc8f8255f4ba3b70ed375576b153f5779ccb87eb495f7d431a2ed8e0435|0|2594|0|2018|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2590|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|2598|0|2014|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1009|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1013|0|10|0|0|0|0
ftt675_CNFT|10|5|537|9055|926,273712000001|1751|1959,09|10|b8e598bc57a0a8cc2417583f096b615bbbe498a099f19c22aa17a0ff1a7e5a24|0|2007|0|2513|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2003|0|2517|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2509|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|1006|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1005|0|0|0|10|0|0|0|0
ftt676_CNFF|10|5|529|9005|985,658158800001|1774|2043,678|9|daec450198d46a4bee2578aa36f51104a5526d27f6979d15f8430b4c02e1302b|0|2486|0|2009|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2481|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|2491|0|2005|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1007|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1006|0|10|0|0|0|0
ftt676_CNFT|10|5|560|9275|967,009723400001|1653|1850,828|9|0b1173805999a58ff0fb3f667fe8f1205b391324837470e679c074b663d2c061|0|2010|0|2620|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2006|0|2623|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2617|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|1010|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1004|0|0|0|10|0|0|0|0
ftt677_CNFF|10|6|537|10230|1352,936382|2223|2586,84999999997|9|ea1434e6295c336dd6c5faf0b103e8860495fa2cf97e9fb157e9d7a62eabf3ef|0|3076|0|2031|0|10|0|0|0|0|0|0|0|0|0|0|0|0|3074|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|3078|0|2027|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1018|0|10|0|0|0|0
ftt677_CNFT|10|6|535|10154|1386,6545686|2230|2570,09199999997|9|c298bdf782f12cc06d4ca3e64c0342231ce81c7be7188d135b4643565a04bfc4|0|2026|0|3043|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2022|0|3047|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3039|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|1015|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1015|0|0|0|10|0|0|0|0
ftt678_CNFF|10|6|548|10210|1241,8498078|2006|2295,58|9|a4ace0f9f6396fa86670a77a618e20f5a8ef1fc65706743f0aa2c49a08ed652b|0|3073|0|2024|0|10|0|0|0|0|0|0|0|0|0|0|0|0|3068|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|3078|0|2020|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1014|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1014|0|10|0|0|0|0
ftt678_CNFT|10|6|535|10182|1357,0527586|2258|2602,27799999997|9|e91091ea18586a2ef4ec48eba81ae826c2ee1806083103ad6e259531480e1d39|0|2027|0|3056|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2023|0|3061|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3051|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|1012|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1019|0|0|0|10|0|0|0|0
ftt679_CNFF|10|6|531|10090|1414,1051036|2172|2527,26599999998|9|24fa4197d2354d91ccb3a32ef6dd80c14fd9cdf4ac6fbcc6518e1144c91c09e3|0|3013|0|2024|0|10|0|0|0|0|0|0|0|0|0|0|0|0|3008|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|3018|0|2020|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1013|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1015|0|10|0|0|0|0
ftt679_CNFT|10|6|548|10314|1202,3165952|1760|2029,04800000001|9|7967884a3cf1c7cf7d2065c05b3ee28061d666c5b7c8dedbea61552c3722b6cb|0|2035|0|3114|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2031|0|3118|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3110|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|1019|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1020|0|0|0|10|0|0|0|0
ftt67_CNFF|3|4|9|55|7,3800104|8|8,246|3|57692108e7ac497be9e04c8f8c0ad7bddad937c3e371391b3d191bd30a01e9cd|0|12|0|12|0|3|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|16|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|3|0|0|0|0
ftt67_CNFT|3|4|8|51|7,0297416|8|7,98|3|05382b1183f8f861cd5088df0ef10261cd8122bb94b8a7c8e87b85a2d302ea3c|0|11|0|11|0|3|0|0|0|0|0|0|0|0|0|0|0|0|7|0|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|0|3|0|0|0|0
ftt680_CNFF|10|6|549|10342|1413,1499774|2256|2554,92999999996|9|89c32a489207a6b1564620f44d3861673b619f58abe594de82798ee6d11a88c4|0|3135|0|2028|0|10|0|0|0|0|0|0|0|0|0|0|0|0|3131|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|3139|0|2024|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1015|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1017|0|10|0|0|0|0
ftt680_CNFT|10|6|525|10058|1413,5311022|2224|2585,25399999997|9|81a23c20b6e6eed1d6c10f4a0a48355102bb62983f63ad415a04c71faf644d1c|0|2029|0|2992|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2025|0|2997|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2987|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|1020|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1013|0|0|0|10|0|0|0|0
ftt681_CNFF|10|6|535|10242|1312,2809686|2057|2267,384|9|a16afd67e9acc178c2ddd9369b55137be83921524c8bf8625e0d7c0407005378|0|3087|0|2026|0|10|0|0|0|0|0|0|0|0|0|0|0|0|3082|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|3092|0|2022|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1015|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1015|0|10|0|0|0|0
ftt681_CNFT|10|6|530|10154|1192,727641|1900|2210,45999999999|9|581b8e15a1003da999fd83448bd8f8f32d33793502e4dd87b4a310390591e697|0|2026|0|3043|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2022|0|3048|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3038|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|1015|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1015|0|0|0|10|0|0|0|0
ftt682_CNFF|10|6|547|10120|1285,6364934|2050|2322,71199999999|9|6f65a1fb3b291ffe85c201afd8ed6e18cdc921892b96cb405dfee907f9df6786|0|3024|0|2028|0|10|0|0|0|0|0|0|0|0|0|0|0|0|3018|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|3030|0|2024|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1015|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1017|0|10|0|0|0|0
ftt682_CNFT|10|6|552|10294|1416,4366202|2233|2563,70799999998|9|3f873bfe36e00fb6a0b94b8e78de982ba2f488cd66ff12864c025e18ad9744b2|0|2033|0|3106|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2029|0|3110|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3102|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|1018|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1019|0|0|0|10|0|0|0|0
ftt683_CNFF|10|6|528|10158|1374,528932|2069|2356,75999999999|9|8a2b37fe926872b26178dd97639486722b5fab9ed96c7158feb0a21c79bff7f6|0|3044|0|2027|0|10|0|0|0|0|0|0|0|0|0|0|0|0|3040|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|3048|0|2023|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1019|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1012|0|10|0|0|0|0
ftt683_CNFT|10|6|538|10232|1414,2350712|2244|2619,83399999997|9|4ff2a75174bb75c325850c018fc62e617798e6bb5b65202a7b83977007b2b1fd|0|2026|0|3082|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2022|0|3088|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3076|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|1013|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1017|0|0|0|10|0|0|0|0
ftt684_CNFF|10|6|566|10392|1440,832491|2234|2601,47999999997|9|525367d0f75f226335e87f4422938da1d1261a908fc986a56d0b74d400ac789f|0|3159|0|2029|0|10|0|0|0|0|0|0|0|0|0|0|0|0|3154|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|3164|0|2025|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1016|0|10|0|0|0|0
ftt684_CNFT|10|6|533|10002|1256,3530588|1980|2282,81199999999|9|3626a9f5e6e5225b7da96e33609e497d816a1b885e9e5d01d4024a0029c3aae8|0|2025|0|2968|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2021|0|2972|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2964|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|1013|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1016|0|0|0|10|0|0|0|0
ftt685_CNFF|10|6|559|10334|1224,371267|1846|2124,80800000001|9|b00384137dcff458b357a706cd03f6aa1eb08ff2fe654b2cff74c7b82156e042|0|3130|0|2029|0|10|0|0|0|0|0|0|0|0|0|0|0|0|3127|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|3133|0|2025|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1016|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1017|0|10|0|0|0|0
ftt685_CNFT|10|6|542|10046|1231,0512984|1881|2091,82400000001|9|fc5c2dc4d1c5e0395d93611dd6c7f3f64a514ed0c3aaad25d8389281f1bf333a|0|2017|0|2998|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2013|0|3004|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2992|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|1013|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1008|0|0|0|10|0|0|0|0
ftt686_CNFF|10|6|530|10106|1207,7657648|1858|2131,72400000001|9|37fb81ffe7e15c2a4d851cac6e85d51196335483ce207ce947ddcfe2e4098c8f|0|3018|0|2027|0|10|0|0|0|0|0|0|0|0|0|0|0|0|3014|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|3022|0|2023|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1014|0|10|0|0|0|0
ftt686_CNFT|10|6|539|10296|1419,2355786|2196|2552,80199999997|9|d2fac4e981fcdf02d009a3649b5d98ac8d452fa6c2f83592e5322fb5f85a044b|0|2029|0|3111|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2025|0|3117|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3105|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|1014|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1019|0|0|0|10|0|0|0|0
ftt687_CNFF|10|7|547|11317|1671,2336046|2454|2853,11599999994|9|e299b27927656a19e05defa8b39f4d9d29ca8f56eb24415c482fb553a1a7665f|0|3613|0|2037|0|10|0|0|0|0|0|0|0|0|0|0|0|0|3607|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|3619|0|2033|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1021|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1020|0|10|0|0|0|0
ftt687_CNFT|10|7|532|11159|1649,8287708|2380|2722,50999999995|9|50e41b741faa536a607ca592ae22178e50554e02ae132e94363b699cbfe41d18|0|2036|0|3535|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2032|0|3538|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3532|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|1020|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1020|0|0|0|10|0|0|0|0
ftt688_CNFF|10|7|532|11221|1637,4724058|2313|2625,15399999997|9|211f8796fb9daf92394a00f19f93cd61dc3bef4be949de56401905e6e222041c|0|3570|0|2032|0|10|0|0|0|0|0|0|0|0|0|0|0|0|3564|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|3576|0|2028|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1019|0|10|0|0|0|0
ftt688_CNFT|10|7|539|11247|1665,9607398|2372|2723,83999999993|9|9f05857fd2471a492f5873a5ba864728740c9617a486db728e69b3071f8b2e84|0|2037|0|3578|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2033|0|3582|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3574|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|1020|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1021|0|0|0|10|0|0|0|0
ftt689_CNFF|10|7|534|11187|1678,9381084|2404|2740,59799999994|9|dd559c1ab511602a73a9a2dd4fc7d2b09b53e7a0b2c37634bfcd6f4c7f41e76c|0|3545|0|2040|0|10|0|0|0|0|0|0|0|0|0|0|0|0|3539|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|3551|0|2036|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1022|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1022|0|10|0|0|0|0
ftt689_CNFT|10|7|543|11293|1714,735218|2429|2829,44199999993|9|98f03e3ebaa71c7c1d56a339c38514a46c4d6d759c71e31ab60de090e573e827|0|2034|0|3604|0|10|0|0|0|0|0|0|0|0|0|0|0|0|2030|0|3609|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3599|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|1018|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1020|0|0|0|10|0|0|0|0
ftt68_CNFF|3|4|10|53|5,0565536|6|5,32|2|75549e29be8868f05c16161d1cf585e449d6c5b1e76924b5352f4984c3ce6036|0|11|0|12|0|3|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0|0|0|14|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|3|0|0|0|0
